# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: yunwei37
# Property: transchinese.org
# ----------------------------------------
# 
# All Users
# Start date: 20250101
# End date: 20250211
Page path and screen class,Views,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue
/学术文献/医学/,523,242,2.1611570247933884,28.049586776859503,1,0,0
/文学作品和艺术创作/音频影像/,520,390,1.3333333333333333,10.984615384615385,0,0,0
/限制级/[伊佐美ノゾミ] 兄妹リプレイス [中国翻訳]/,519,384,1.3515625,20.627604166666668,0,0,0
/社群及NGO文件/生活与性体验/前列腺高潮/爽的极限（含目录）_page/,503,379,1.3271767810026385,33.72295514511873,228,0,0
"/tag-R-18/《变身末日基建女王》_tags_性转,调教,丝袜,第一人称,多人,怀孕,绿帽,女强,末日_user_跳跳_seriesId_12664653_page/",501,323,1.5510835913312693,100.57894736842105,78,0,0
/学术文献/人文社科/,492,337,1.459940652818991,14.58160237388724,0,0,0
/变嫁小说合集/ts 日轻小说/,490,327,1.4984709480122325,28.792048929663608,0,0,0
/社群及NGO文件/生活与性体验/前列腺高潮/4.4_前高工具介绍_page/,488,364,1.3406593406593406,36.32967032967033,125,0,0
/社群及NGO文件/统计报告/,483,345,1.4,17.85217391304348,0,0,0
/社群及NGO文件/生活与性体验/前列腺高潮/初次前高体验分享_page/,481,379,1.2691292875989446,29.171503957783642,189,0,0
"/tag-R-18/变身成为高中美少女逐渐被调教堕落的过程_tags_R_18,性转,强奸,TSF,中国语,中文,变身,调教,轮奸,R18_user_page/",471,272,1.7316176470588236,124.60661764705883,49,0,0
/社群及NGO文件/生活与性体验/伪声/MTF声音女性化手册_page/,469,343,1.3673469387755102,16.813411078717202,86,0,0
/未分类长篇/【琼明神女录】_全本__作者：倒悬山剑气长存_page/,465,308,1.5097402597402598,28.75,223,0,0
/限制级/妹妹角色变换[Chinese] [熊崎玉子汉化组] [Digital]/,463,320,1.446875,77.353125,0,0,0
/限制级/[幾夜大黒堂] 性転換教室 [中国翻訳]/,459,348,1.3189655172413792,56.58045977011494,0,0,0
/其他/女主天地/,456,283,1.6113074204946995,32.86219081272085,0,0,0
/文学作品和艺术创作/其他/,452,320,1.4125,8.7125,0,0,0
/限制级/[伊佐美ノゾミ] 兄妹リプレイス [中国翻訳]/[伊佐美ノゾミ] 兄妹リプレイス [中国翻訳]/,450,309,1.4563106796116505,69.71521035598705,0,0,0
/文学作品和艺术创作/自传/,441,246,1.7926829268292683,22.841463414634145,0,0,0
"/tag-R-18/《荼仙》_tags_中国语,幼女,性转,拘束,拷問,晒し者,百合,裸足,仙侠,露出_user_上善_seriesId_1287374_page/",439,281,1.5622775800711743,80.41637010676156,58,0,0
/换身、附身、入替、融合/附身/短篇新区/,437,151,2.8940397350993377,136.2251655629139,0,0,0
"/社群及NGO文件/生活与性体验/前列腺高潮/从零开始的前列腺高潮_苦来,_叁水halls_z_lib_org_page/",432,333,1.2972972972972974,49.333333333333336,100,0,0
/杂志及新闻报道/,427,303,1.4092409240924093,10.666666666666666,0,0,0
/社群及NGO文件/生活与性体验/前列腺高潮/4.9_无器具前高（前高高级阶段）_page/,427,337,1.2670623145400592,34.9080118694362,95,0,0
/文学作品和艺术创作/纪实作品/,426,293,1.453924914675768,17.361774744027304,1,0,0
/医学图片与视频/阴茎离断/整个/,423,274,1.5437956204379562,68.91605839416059,0,0,0
/社群及NGO文件/生活与性体验/前列腺高潮/4.3_男人前高的几种境界_page/,423,338,1.2514792899408285,30.39644970414201,88,0,0
"/tag-R-18/不正常的世界和不正常的我_tags_中文／中国语,性转／性转换,第一人称,调教,中出／轮奸,雌墮,拘束,束缚,肉便器_user_page/",416,269,1.546468401486989,112,42,0,0
/未分类中短篇/转生精灵公主可以备受宠爱吗？⊙完本_page/,411,168,2.4464285714285716,40.666666666666664,193,0,0
/社群及NGO文件/生活与性体验/前列腺高潮/慰菊丛书_page/,411,298,1.3791946308724832,41.375838926174495,254,0,0
/未分类长篇/我是我妻/,410,294,1.3945578231292517,43.98979591836735,0,0,0
/限制级/谷口さん_おんなのこ遊戯～TSF_catalog～_中国翻訳/,405,287,1.411149825783972,17.88850174216028,0,0,0
"/tag-R-18/原本以为自己是主角，没想到竟然是黄油主角_tags_R_18,性转,乳胶,拘束,乳环,阴环,异世界,纯爱,中国語,中文_user_page/",404,256,1.578125,142.72265625,37,0,0
/社群及NGO文件/生活与性体验/伪声/成为女孩子的声音/变成女孩子声音（汉化文本）_page/,404,308,1.3116883116883118,24.7012987012987,100,0,0
/社群及NGO文件/生活与性体验/前列腺高潮/前列腺高潮新方法1_page/,402,288,1.3958333333333333,27.88888888888889,94,0,0
/非限制级/不可解的我的一切/,400,297,1.3468013468013469,7.821548821548822,0,0,0
"/tag-R-18/_与心爱之人妹妹交换的七年间。【11_2全完结】_23301945_R_18,TSF,精神女性化,入れ替わり,性転換,記憶改変_page/",398,312,1.2756410256410255,93.65384615384616,32,0,0
/社群及NGO文件/生活与性体验/前列腺高潮/慰菊丛书.pdf,398,280,1.4214285714285715,0.5928571428571429,0,0,0
/社群及NGO文件/生活与性体验/前列腺高潮/4.6_前高经验分享_page/,389,295,1.3186440677966103,27.44406779661017,117,0,0
/限制级/谷口さん_おんなのこ遊戯～TSF_catalog～_中国翻訳/[谷口さん] おんなのこ遊戯～TSF catalog～ [中国翻訳]/,385,270,1.4259259259259258,102.65555555555555,0,0,0
/医学图片与视频/阴茎离断/[修复重建] 阴茎离断（自残）/,384,282,1.3617021276595744,17.23404255319149,0,0,0
/tag-R-18/雌堕/【雌堕洗脑者】我的雌堕回忆录（基本完结）_page/,374,284,1.3169014084507042,95.66901408450704,33,0,0
/医学图片与视频/阴茎离断/单上下/,373,244,1.528688524590164,67.93032786885246,0,0,0
/皮物、乳胶/皮物/翻译_同人作品区/,372,108,3.4444444444444446,251.88888888888889,0,0,0
/其他/長篇/,369,228,1.618421052631579,33.31140350877193,0,0,0
/文学作品和艺术创作/图像/PDF_有机奥诺黛拉_page/,364,309,1.1779935275080906,9.838187702265373,54,0,0
/变嫁小说合集/起点三邪书/,363,236,1.5381355932203389,34.639830508474574,0,0,0
/其他/星空變裝/,357,212,1.6839622641509433,47.99528301886792,0,0,0
/CD手术调教催眠人妖扶她BL/老婆和我/老婆和我_1__page/,352,293,1.2013651877133107,29.43003412969283,20,0,0
/CD手术调教催眠人妖扶她BL/24小时女身生活_page/,350,276,1.2681159420289856,48.481884057971016,19,0,0
/改造/_改造__无奈的改变18-19/,350,230,1.5217391304347827,57.79565217391304,0,0,0
"/tag-R-18/变身欲女之林媚儿_tags_R_18,性转,痴女,肉便器,巨乳,女体化,第一人称,TSF,女性主観視点,男性向け_user_深夜流水_page/",348,226,1.5398230088495575,73.71238938053098,44,0,0
/限制级/[幾夜大黒堂] 性転換して自分自身とHしたい! [Chinese]/,345,270,1.2777777777777777,46.18518518518518,0,0,0
/社群及NGO文件/生活与性体验/女性化生活/02第2课___不要“白洗”，只要“洗白白”_page/,344,276,1.2463768115942029,17.85144927536232,70,0,0
/换身、附身、入替、融合/换魂记之人妻/换魂记之人妻1~7_page/,339,246,1.3780487804878048,45.31707317073171,25,0,0
/阉割/10篇次优秀阉割文精选_page/,335,236,1.4194915254237288,52.42372881355932,48,0,0
"/tag-R-18/意外性转后，我和女友沦为了他的爱奴_tags_中文,NTR,雌堕,女体化,后宫,强制高潮,巨根,调教,肉便器_user_清酒_seriesId_page/",318,205,1.551219512195122,120.07317073170732,25,0,0
/限制级/[新堂エル] TSF_物語【琉璃神社汉化】/,318,245,1.2979591836734694,16.975510204081633,0,0,0
/tag-R-18/雌堕/【XOR】乖巧女奴系统-1_page/,312,211,1.4786729857819905,131.81990521327015,27,0,0
/未分类中短篇/变身汉化RPG黄游合集11部_page/,309,266,1.1616541353383458,9.240601503759398,32,0,0
/医学图片与视频/未分类/set2/,307,199,1.5427135678391959,12.165829145728644,0,0,0
/限制级/[大嶋亮] とりかえアプリ [4K掃圖組]/,297,217,1.368663594470046,19.161290322580644,0,0,0
/tag-R-18/变成魅魔的圣骑大人不想堕落⊙1-166_page/,294,187,1.572192513368984,98.96791443850267,26,0,0
/限制级/アンソロジー_性転換アンソロジーコミックスⅠ_满手汉化/,293,217,1.3502304147465438,26.47004608294931,0,0,0
/其他/論壇綜合/,288,172,1.6744186046511629,23.99418604651163,0,0,0
/非限制级/我生错性别了！：日本漫画家的变性之路 小西真冬/,285,173,1.6473988439306357,8.809248554913294,0,0,0
"/tag-R-18/R-18,tsf,憑依4053917轉載小說_泥土怪_page/",283,171,1.654970760233918,62.865497076023395,9,0,0
